ChangeType,branch_code,FieldName,OldValue,NewValue
Modified,01837,address.line1,"H NO:890/A, BEHIND MALAPRABHA GRAMIN BANK","H NO: 890/A, OPP: GRAM PANCHAYAT OFFICE"
Modified,01258,mobile,7829326711,9380473811
Modified,05290,coords,"['25.9785400000', '79.9900400000']","['25.9797500000', '79.9914440000']"
Modified,05290,address.line3,"MAIN ROAD, TAL: HAMIRPUR","MAIN MARKET, TAL: HAMIRPUR"
Modified,05290,address.line2,"WARD NO-8, ORAI ROAD CROSS","WARD NO-8, TOWN AREA WALI GALI"
Modified,05290,address.line1,"H NO: 101, KALARI MOHAL",AVASTHI JI BAG WALE
Modified,01001,name,BOUDH,BOUDH (ODI)
Modified,01510,mobile,"9149859015, 9596943847",9149859015
Modified,04667,coords,"['26.2474190000', '78.2169620000']","['26.2493170000', '78.2201770000']"
Modified,04667,mobile,"8817160095,  7247663626","8435940512, 7247663626"
Modified,04667,address.pincode,475002,474004
Modified,04667,address.line2,"VIP ROAD, GAYATRI VIHAR","NEAR SHIV MANDIR, GALI NO: 8"
Modified,04667,address.line1,OPP: POLICE CHOWKI,H/O: MAHENDRA SINGH
Modified,03457,coords,"['21.2271554000', '72.8990757000']","['21.2264100000', '72.8964600000']"
Modified,03457,email,,sarathana.srt@bkivv.org
Modified,03457,address.line3,"SARTHANA, JAKATHNAKA","SIMADA NAKA, SARTHANA"
Modified,03457,address.line2,OPP: A.B.C SCHOOL,"AAKAR SOCIETY, NEAR AIIMS HOSPITAL, BRTS ROAD"
Modified,03457,address.line1,"H NO: 102, BHAGWATI PALACE, FIRST FLOOR","PLOT NO: 4, DIVYA JYOTI"
Modified,02416,mobile,"9437254507,8895084751","9437254507, 8895084751"
Modified,02416,address.line3,"DWARIKA NAGAR, 2ND LINE",
Modified,02416,address.line2,HARIDAKHANDI ROAD,"HARIDAKHANDI ROAD, DWARIKA NAGAR, 2ND LINE"
Modified,02416,address.line1,SHIVA JYOTI BHAWAN,"SHIVA JYOTI BHAWAN, PLOT NO: 1045/7521"
Modified,01572,address.line3,TRUCK UNION,TRUCK UNION ROAD
Modified,04141,mobile,8151027205,"8151027205, 6360753992"
Modified,00296,contact,02752- 231948,
Modified,00453,mobile,8105711735,9667159088
Modified,00453,address.line1,"SUKH SHANTI BHAVAN, 1-B, 1ST FLOOR","SUKH SHANTI BHAWAN, 1-B, 1ST FLOOR"
Modified,00453,contact,04344-220688,
Modified,01517,mobile,"7589356987, 6280533937, 9592153928","6280533937, 9592153928"
Modified,01775,mobile,"8249821412, 9178935781, 7077454054",7609928439
Modified,01049,mobile,7846951575,"7846951575, 9090809731"
Modified,03994,name,TUSRA,TUSRA (BALANGIR)
Modified,03994,address.line1,"H NO: 63P48, HOUSE OF  ANIL AGRAWAL","H NO: 63P48, HOUSE OF ANIL AGRAWAL"
Modified,01885,mobile,9902083460,"9902083460, 9480557070"
Modified,01885,contact,08192- 255575,
Modified,00988,contact,06756- 250883,
Modified,03769,name,PATUR,PATUR (AKOLA)
Modified,02720,coords,"['22.7556088000', '75.9101258000']","['22.7541420000', '75.9080400000']"
Modified,02720,mobile,"9479443655, 9479443644",9479443655
Modified,02720,address.line3,RING ROAD,
Modified,02720,address.line2,"MAHALAXMI NAGAR, MAHARANA CHHATRASAL SQUARE",MAHALAXMI NAGAR
Modified,02720,address.line1,"H.NO:483, SECTOR-A, NEAR BOMBAY HOSPITAL","H.NO:325, SECTOR-A, JAGADAMBA BHAWAN"
Modified,02720,contact,0731-2571571,
Modified,02011,mobile,9611678664,9739773230
Modified,02011,contact,080- 22120799,
Modified,01098,mobile,,7623001384
Modified,01098,address.line2,"STREET  NO. 2, RAIYA ROAD","STREET NO: 2, RAIYA ROAD, SAURASHTRA KALAKENDRA"
Modified,01098,contact,0281-2575467,
Modified,03341,address.line1,SHIVANUBHUTI BHAVAN,"SHIVANUBHUTI BHAVAN, H NO: 23,24"
Modified,02729,name,HALOL,HALOL (PANCH MAHALS)
Modified,02729,contact,2676-222239,
Modified,00646,contact,"022- 25773601, 25798047",
Modified,01776,name,JAGATPUR BHUBANPUR,JAGATPUR GOPABANDHU NAGAR
Modified,01776,address.line3,"GOPABANDHU NAGAR, BHUBANPUR",GOPABANDHU NAGAR
Modified,04322,mobile,"8328850769, 8895061668",8328850769
Modified,01058,mobile,"9438175322, 7809791981",9438175322
Modified,01707,mobile,"8686503063, 9441879764",6281194400
Modified,01919,contact,01633-269222,
Modified,00808,address.line1,"FLAT NO. 102, MADHAV VILAS APPT.","FLAT NO. 102, MADHAV VILAS APARTMENT"
Modified,05520,name,HATT,HATT (JIND)
Modified,05520,email,,hatt@bkivv.org
Modified,05520,address.line2,NEAR CIVIL HOSPITAL,CIVIL HOSPITAL ROAD
Modified,05520,address.line1,HAPPY NIWAS,SHANTI SHAKTI  BHAWAN
Modified,01830,name,RON,RON (GADAG)
Modified,01830,mobile,"8861319304, 8546832368, 9449041674","8546832368, 6363769390"
Modified,04378,coords,"['15.8330481000', '78.0405547000']","['15.8328390000', '78.0410720000']"
Modified,04378,mobile,9490505350,"9490505350, 8985004599"
Modified,04378,email,,ishwarnagar.knl@bkivv.org
Modified,04378,address.line2,"NEAR SBI CIRCLE, S.T.B.C ROAD",OPP: CHINNA PARK LINE
Modified,04378,address.line1,"FLAT NO-104, T.J.APPARTMENT","GYAN SURYA BHAWAN, HOUSE NO:40-415"
Modified,02242,contact,01824- 267495,
Modified,03026,address.line1,"PRABHU PASAND BHAWAN, GM BANGALOW","PRABHU PASAND BHAWAN, HIWG.M. BANGALOW"
Modified,00253,contact,02772- 233199,
Modified,04857,coords,"['28.4542460000', '77.0947340000']","['28.4575200000', '77.0941920000']"
Modified,04857,mobile,"9650692163, 9654390754","9650692163, 9560012163"
Modified,04857,address.line2,OPP: EXIT GATE OF GALAXY APPT.,NEAR RAPID METRO STATION SECTOR 42-43
Modified,04857,address.line1,H NO: 912(P),H NO: 556
Modified,05320,name,MADHI,MADHI (SURAT)
Modified,05320,email,,madhi@bkivv.org
Modified,00236,mobile,"9427503405, 9428829393","9427503405, 9428829393, 9426681768"
Modified,00236,contact,0278-2566868,
Modified,02077,contact,01786- 223513,
Modified,03101,mobile,"9974748964, 9409262631","9974748964, 9409262631, 7984389582"
Modified,03101,address.line2,"DIV-2, BHOJALRAM CHOWK","DIV-2, BHOJALRAM CHOWK, BESIDE SADHNA SOCIETY"
Modified,03101,address.line1,"19, 20 VRUNDAVAN SOCIETY","PLOT NO: 19, 20 VRUNDAVAN SOCIETY"
Modified,03735,mobile,7874615031,"7874615031, 8511168396"
Modified,03735,address.line3,"KALASHYA VAS, TAL-KALOL","KALASHYA WAS ROAD,  TAL-KALOL"
Modified,03735,contact,02764-269918,
Modified,03007,mobile,9373258484,"9373258484, 9028909384"
Modified,03007,email,,dindoriroad.nsk@bkivv.org
Modified,01280,mobile,9019194658,"8618263064, 9019194658"
Modified,02092,address.line3,NEAR BUS STAND,
Modified,02092,address.line2,"OPP. PRIMARY SCHOOL, POLICE STATION ROAD","POLICE STATION ROAD, NEAR BUS STAND"
Modified,02092,address.line1,H.NO: 101,"H.NO: 101, OPP. PRIMARY SCHOOL"
Modified,02092,contact,2663-233427,
Modified,01509,address.line2,,NEAR RAILWAY PHATAK
Modified,01509,address.line1,NEAR RAILWAY PHATAK,SHANTI KUNJ
Modified,05122,address.line3,NEAR MAI MANDIR,"NEAR MAI MATA MANDIR, SANGAM CHAR RASTA"
Modified,01692,name,LADOL (NG),LADOL (MEHSANA)
Modified,01692,mobile,"9427545943, 8485952488",9427545943
Modified,03729,mobile,"9901824549, 8880594003",9901824549
Modified,00121,mobile,"9438319088, 8328846229",8328846229
Modified,00121,contact,06792-254143,
Modified,03560,coords,"['29.5212882000', '75.0486195000']","['29.5213310000', '75.0372670000']"
Modified,03560,mobile,9729630611,"9729630611, 8572045611"
Modified,03560,address.line3,,KANGANPUR ROAD
Modified,03560,address.line2,KANGANPUR,"GALI NO:3 , SHIV NAGAR, WARD NO: 11"
Modified,03560,address.line1,BABA BALAK NATH MANDIRWALI GALLI,SHIV DARSHAN BHAWAN
Modified,01241,mobile,9480254776,"9480254776, 7019440402"
Modified,01241,contact,08536-267730,
Modified,01779,mobile,"8895776814, 9438009235","9438009235, 6370385558"
Modified,01779,contact,06642-220837,
Modified,01278,coords,"['12.9236375000', '77.6362452000']","['12.9224600000', '77.6369200000']"
Modified,01278,mobile,8722338599,"8618146654, 8722338599"
Modified,01278,email,,jakkasandra.blr@bkivv.org
Modified,01278,address.line3,KORAMANGALA,"IT BACK GATE, JAKKASANDRA, KORAMANGALA"
Modified,01278,address.line2,"IST MAIN, SARJAPUR ROAD, JAKKASANDRA","7TH CROSS, IST MAIN, 1ST BLOCK"
Modified,01278,address.line1,HOUSE NO: 283/192/1,HOUSE NO: 53
Modified,03938,name,BANI,BANI (KATHUA)
Modified,03547,name,AUL (NIAL),AUL (KENDRAPARA)
Modified,00653,mobile,8308313044,"8308313044, 9373258484"
Modified,00653,contact,0253- 2518484,
Modified,01870,contact,01632- 232204,
Modified,04789,mobile,9674299379,"9674299379, 9903565329"
Modified,03038,name,BUDIGERE,BENGALURU BUDIGERE
Modified,03038,address.city,BUDIGERE,BENGALURU
Modified,00365,mobile,7619282661,9481004044
Modified,00365,contact,08352- 251516,
Modified,03754,address.line2,"DURGA NAGAR 2, CHANDRAMPALEM","DURGA NAGAR 2, CHANDRAMPALEM, NH-5"
Modified,00117,name,ANGUL,ANGUL (ODISHA)
Modified,00117,mobile,9437631055,"7008549308, 9437631055"
Modified,03296,mobile,"9461468444, 6377608807","6377608807, 9461468444"
Modified,01101,contact,02665-243744,
Modified,03609,coords,"['17.2117030000', '80.8404242000']","['17.2043630000', '80.8364570000']"
Modified,03609,address.line3,"NEAR MILLENNIUM SCHOOL, SATHUPALLI",SATHUPALLI
Modified,03609,address.line2,NAGARAPANCHAITY ROAD,"PEDDI NARASAYYA STREET, KRUSHI BYPASS ROAD"
Modified,03609,address.line1,H.NO: 6-4,H.NO: 5-124/1/1
Modified,02993,name,BADDI,BADDI (SOLAN)
Modified,00219,mobile,"9426311441,9409238746","9426311441, 9409238746"
Modified,00219,address.line3,"JAWAHAR NAGAR, ANJALI CROSS ROAD, VASNA","ANJALI CROSS ROAD, VASNA"
Modified,00219,address.line2,NEAR BANSIDHAR SOCIETY,"NEAR BANSIDHAR SOCIETY, JAWAHAR NAGAR"
Modified,00219,address.line1,"4, MAMATA APARTMENTS","H NO: 4, MAMATA APARTMENTS"
Modified,00757,name,KULLU,KULLU (HP)
Modified,01091,mobile,"9428401814,9429020344","9428401814, 9429020344"
Modified,02635,name,BAJWA,BAJWA (VADODARA)
Modified,02635,mobile,9427352407,"9427352407, 9925511682"
Modified,02635,contact,0265-223221,
Modified,00783,mobile,,7340714021
Modified,00783,contact,01672- 230357,
Modified,00788,address.line3,"BRAHMA KUMARIS STREET, BARNALA ROAD",BARNALA ROAD
Modified,00788,address.line2,BHAGAT SINGH COLONY,"BHAGAT SINGH COLONY, BRAHMA KUMARIS STREET"
Modified,00788,contact,01666- 297611,
Modified,02850,address.line3,NANA MAVA ROAD,
Modified,02850,address.line2,"H.NO:1, RAJNAGAR SOCIETY","RAJNAGAR SOCIETY, NANA MAVA ROAD"
Modified,02850,address.line1,"""RAJRUSHI""","""RAJRUSHI"", H.NO:1"
Modified,02850,contact,0281-2371159,
Modified,00251,contact,02825-222356,
Modified,04200,name,AGRA NAVPURA,AGRA NAUPURA
Modified,03214,mobile,"9480563477, 8310784208","9538345356, 8310784208"
Modified,03214,address.line3,"MIRAJ CHIKKODI RD, TAL: CHIKKODI, ANKALI","MIRAJ CHIKKODI ROAD, TAL: CHIKKODI, ANKALI"
Modified,05140,mobile,"6266813262, 7566447028",6266813262
Modified,04475,address.line1,"H.NO: 58, 6TH WARD, BLOCK NO 4","H.NO: 58, 6TH WARD, BLOCK NO 4, TEMPLE ROAD"
Modified,01960,mobile,9427534495,9913782704
Modified,01099,contact,0281-2375266,
Modified,01047,mobile,,8917308889
Modified,01047,contact,06722- 220116,
Modified,00717,mobile,"7973052206, 7986557378","7973052206, 7973210451"
Modified,02224,mobile,,9483903062
Modified,02224,contact,08372- 237385,
Modified,04963,name,JARI,JARI (KULLU)
Modified,04963,address.line3,"NEAR POST OFFICE, TAL: BHUNTER",TAL: BHUNTER
Modified,04963,address.line2,"MANIKARAN ROAD, JARI","MANIKARAN ROAD, JARI, NEAR POST OFFICE"
Modified,04320,mobile,9668839556,"9668839556, 6370418211"
Modified,04253,address.line2,NEAR SUNAM ROAD BLOCK 1-B1-A1,"NEAR SUNAM ROAD, BLOCK 1-B1-A1"
Modified,01935,coords,"['22.5542196000', '83.4547259000']","['22.5501650000', '83.4592610000']"
Modified,01935,mobile,"9406014002, 9589163161",9589163161
Modified,01935,address.line3,RAIGARH ROAD,WARD NO: 8
Modified,01935,address.line2,KOYALA FACTORY GALI,"THAKUR SHOBHA SINGH COLONY, NEAR AXIS BANK"
Modified,01935,address.line1,"H.NO: 120, CHEMIST BHAWAN",BRAHMA KUMARIS
Modified,01935,contact,07765-233923,
Modified,00149,mobile,8895285012,8847841670
Modified,00149,contact,0671- 2396364,
Modified,00586,contact,07132- 232442,
Modified,05198,email,,visalakshinagar.vsp@bkivv.org
Modified,01389,mobile,9421745984,"9421745984, 9637418606"
Modified,01389,contact,07254- 231551,
